prediction,true_label,source,confidence,entropy,is_correct,used_hierarchy,used_ssp,used_dlts,experiment,row_index
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,hier,7446
Biochemistry,Medical,Hier_NLI,0.339060154453376,0.4820412516714875,False,True,False,False,hier,7447
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7448
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,hier,7449
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7450
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7451
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7452
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7453
Cs,Cs,Human,1.0,0.9999167,True,True,True,True,hier,7454
Biochemistry,Biochemistry,Hier_NLI,0.49236934748369665,0.4088823928814078,True,True,False,False,hier,7455
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7456
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7457
Biochemistry,Medical,Hier_NLI,0.8503800358724745,0.19592912058174602,False,True,False,False,hier,7458
Biochemistry,Medical,Hier_NLI,0.45017808422256916,0.928817937668519,False,True,False,False,hier,7459
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7460
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7461
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7462
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,hier,7463
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7464
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7465
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7466
Medical,Psychology,Hier_NLI,0.6414958903507808,0.794897637085896,False,True,False,False,hier,7467
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7468
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7469
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7470
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7471
Medical,Medical,Human,1.0,1.5550047,True,True,True,True,hier,7472
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7473
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7474
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7475
Medical,Medical,Hier_NLI,0.592729188178029,1.2345548419702825,True,True,False,False,hier,7476
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7477
Psychology,Cs,Hier_NLI,0.817275468674588,0.7738018525463544,False,True,False,False,hier,7478
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7479
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7480
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7481
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7482
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7483
Mae,Medical,Hier_NLI,0.6921301462487199,0.3845307077132011,False,True,False,False,hier,7484
Medical,Medical,Human,1.0,1.5384214,True,True,True,True,hier,7485
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7486
Mae,Medical,Hier_NLI,0.39505769688312403,1.2334356844357635,False,True,False,False,hier,7487
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7488
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7489
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7490
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7491
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,hier,7492
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7493
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7494
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7495
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7496
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7497
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7498
Medical,Medical,Human,1.0,1.5257916,True,True,True,True,hier,7499
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7500
Medical,Medical,Hier_NLI,0.3857212361061343,0.7376364009858437,True,True,False,False,hier,7501
Medical,Medical,Hier_NLI,0.6344923365157933,1.4381623088311197,True,True,False,False,hier,7502
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7503
Medical,Medical,Human,1.0,1.5633147,True,True,True,True,hier,7504
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,hier,7505
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7506
Biochemistry,Medical,Hier_NLI,0.32787981741347755,0.848259984372568,False,True,False,False,hier,7507
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7508
Cs,Medical,Hier_NLI,0.5361185675936606,0.2634345080063687,False,True,False,False,hier,7509
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7510
Medical,Medical,Human,1.0,1.5426826,True,True,True,True,hier,7511
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7512
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7513
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7514
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7515
Ece,Medical,Hier_NLI,0.5394066474908995,1.2914342217367676,False,True,False,False,hier,7516
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7517
Cs,Medical,Hier_NLI,0.4177998727258024,1.3297745405755825,False,True,False,False,hier,7518
Medical,Medical,Human,1.0,1.5141736,True,True,True,True,hier,7519
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7520
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7521
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7522
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7523
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7524
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7525
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7526
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7527
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7528
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7529
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7530
Medical,Medical,Hier_NLI,0.4806073256021739,0.7236041588500554,True,True,False,False,hier,7531
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7532
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7533
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7534
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7535
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7536
Psychology,Psychology,Hier_NLI,0.4979689448405783,0.13639021308055405,True,True,False,False,hier,7537
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7538
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7539
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7540
Ece,Psychology,Hier_NLI,0.3070551594916779,0.141612857779859,False,True,False,False,hier,7541
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7542
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7543
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7544
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7545
Mae,Medical,Hier_NLI,0.7835348421365733,0.5916089544906267,False,True,False,False,hier,7546
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7547
Cs,Psychology,Hier_NLI,0.8744677495288102,1.1027251081026388,False,True,False,False,hier,7548
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7549
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7550
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7551
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7552
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7553
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7554
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7555
Medical,Medical,Hier_NLI,0.4735599145013991,0.5634725400900717,True,True,False,False,hier,7556
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7557
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7558
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7559
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7560
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7561
Psychology,Psychology,Human,1.0,1.5334208,True,True,True,True,hier,7562
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7563
Psychology,Medical,Hier_NLI,0.3671913345915195,0.11082189183458645,False,True,False,False,hier,7564
Civil,Psychology,Hier_NLI,0.872131285911002,1.287999441031382,False,True,False,False,hier,7565
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7566
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7567
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7568
Mae,Medical,Hier_NLI,0.7443306126953717,1.45622540416277,False,True,False,False,hier,7569
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7570
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7571
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7572
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7573
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7574
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7575
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7576
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7577
Civil,Medical,Hier_NLI,0.8346854569484579,0.5849172371417258,False,True,False,False,hier,7578
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7579
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7580
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7581
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,hier,7582
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7583
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7584
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7585
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7586
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7587
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7588
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7589
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7590
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7591
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7592
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7593
Biochemistry,Cs,KNN,1.0,-0.0,False,True,True,True,hier,7594
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7595
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7596
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7597
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7598
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7599
Biochemistry,Biochemistry,Hier_NLI,0.5165256908249571,0.2023046117668344,True,True,False,False,hier,7600
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,hier,7601
Psychology,Medical,Hier_NLI,0.5904373654575032,0.507976406632966,False,True,False,False,hier,7602
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7603
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7604
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7605
Biochemistry,Biochemistry,Hier_NLI,0.8581438236511354,1.2186080859061197,True,True,False,False,hier,7606
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7607
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7608
Biochemistry,Biochemistry,Human,1.0,1.5815446,True,True,True,True,hier,7609
Medical,Biochemistry,Hier_NLI,0.5757314682652479,0.8591620504666149,False,True,False,False,hier,7610
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7611
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7612
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7613
Psychology,Medical,Hier_NLI,0.703257176345548,0.6375798951305419,False,True,False,False,hier,7614
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7615
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7616
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7617
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7618
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,hier,7619
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7620
Medical,Biochemistry,Hier_NLI,0.7228792768859064,0.5679176605290377,False,True,False,False,hier,7621
Biochemistry,Cs,Hier_NLI,0.8022683055363944,0.2615528899967353,False,True,False,False,hier,7622
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7623
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7624
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7625
Biochemistry,Medical,Hier_NLI,0.8851073946668007,0.5753192613453381,False,True,False,False,hier,7626
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7627
Medical,Medical,Human,1.0,1.5362736,True,True,True,True,hier,7628
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7629
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7630
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7631
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7632
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7633
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7634
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7635
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,hier,7636
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7637
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7638
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7639
Medical,Medical,Cache,1.0,0.0,True,True,True,True,hier,7640
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7640
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7641
Medical,Medical,Cache,1.0,0.0,True,True,True,True,hier,7641
Medical,Psychology,Hier_NLI,0.5009395998599704,0.7581518108286175,False,True,False,False,hier,7642
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7643
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7644
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7645
Cs,Cs,Human,1.0,0.99987054,True,True,True,True,hier,7646
Mae,Medical,Hier_NLI,0.448470509594174,1.0423974921686507,False,True,False,False,hier,7647
Psychology,Medical,Hier_NLI,0.3466235695112519,0.46690969651563397,False,True,False,False,hier,7648
Mae,Psychology,Hier_NLI,0.8139225141219539,1.3563304333668236,False,True,False,False,hier,7649
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7650
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7651
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7652
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7653
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7654
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7655
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7656
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7657
Cs,Medical,Hier_NLI,0.4756079231403775,0.7787196225061153,False,True,False,False,hier,7658
Medical,Medical,Human,1.0,1.5646218,True,True,True,True,hier,7659
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7660
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7661
Medical,Medical,Human,1.0,1.5781815,True,True,True,True,hier,7662
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7663
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7664
Psychology,Psychology,Human,1.0,1.5289545,True,True,True,True,hier,7665
Ece,Biochemistry,Hier_NLI,0.32976767720862543,0.6672257642488755,False,True,False,False,hier,7666
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7667
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7668
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7669
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7670
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7671
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7672
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7673
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7674
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7675
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7676
Medical,Medical,Cache,1.0,0.0,True,True,True,True,hier,7677
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7678
Psychology,Psychology,Human,1.0,1.5357124,True,True,True,True,hier,7679
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7680
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7681
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7682
Medical,Medical,Hier_NLI,0.819162283691488,0.9315352404945303,True,True,False,False,hier,7683
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7684
Medical,Medical,Human,1.0,1.566995,True,True,True,True,hier,7685
Civil,Medical,Hier_NLI,0.6059456567054644,0.33467324499402806,False,True,False,False,hier,7686
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7687
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,hier,7688
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7689
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7690
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7691
Biochemistry,Biochemistry,Hier_NLI,0.8029879227297887,0.24921956858974653,True,True,False,False,hier,7692
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7693
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7694
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7695
Psychology,Biochemistry,Hier_NLI,0.632689175859348,0.5851565192297812,False,True,False,False,hier,7696
Psychology,Cs,Hier_NLI,0.48823784925880026,0.1559067483440147,False,True,False,False,hier,7697
Ece,Medical,Hier_NLI,0.37786895503309487,0.6286164811452438,False,True,False,False,hier,7698
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7699
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7700
Cs,Medical,Hier_NLI,0.5622969076622687,1.0400793604788179,False,True,False,False,hier,7701
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7702
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7703
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7704
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7705
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7706
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7707
Psychology,Biochemistry,Hier_NLI,0.31592942555608855,1.2369712257867387,False,True,False,False,hier,7708
Psychology,Medical,Hier_NLI,0.6614756657056179,0.9116683523358846,False,True,False,False,hier,7709
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7710
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7711
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7712
Psychology,Psychology,Hier_NLI,0.5565987820277882,1.0678608199519117,True,True,False,False,hier,7713
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7714
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7715
Biochemistry,Biochemistry,Hier_NLI,0.3849141804849221,1.266381701708384,True,True,False,False,hier,7716
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7717
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7718
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7719
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7720
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7721
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7722
Biochemistry,Biochemistry,Human,1.0,0.9988395,True,True,True,True,hier,7723
Cs,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7724
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,hier,7725
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7726
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7727
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7728
Medical,Civil,KNN,1.0,-0.0,False,True,True,True,hier,7729
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7730
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7731
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7732
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7733
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7734
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,hier,7735
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7736
Psychology,Medical,Hier_NLI,0.6181406944877123,1.1823821374734815,False,True,False,False,hier,7737
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7738
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7739
Psychology,Psychology,Hier_NLI,0.7805464182964933,0.5479746814553886,True,True,False,False,hier,7740
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7741
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7742
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7743
Mae,Medical,Hier_NLI,0.8848801717081392,0.9027917509982595,False,True,False,False,hier,7744
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,hier,7745
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7746
Medical,Medical,Human,1.0,1.5441585,True,True,True,True,hier,7747
Psychology,Psychology,Human,1.0,1.5205576,True,True,True,True,hier,7748
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7749
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7750
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7751
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7752
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7753
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7754
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7755
Cs,Cs,Human,1.0,0.9999981,True,True,True,True,hier,7756
Medical,Medical,Hier_NLI,0.6164150988504888,0.47079441659352017,True,True,False,False,hier,7757
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7758
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7759
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7760
Biochemistry,Cs,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7761
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7762
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7763
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7764
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7765
Medical,Ece,Hier_NLI,0.37773057662594417,0.9068672967532119,False,True,False,False,hier,7766
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7767
Biochemistry,Biochemistry,Human,1.0,1.580914,True,True,True,True,hier,7768
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7769
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7770
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7771
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,hier,7772
Medical,Cs,Hier_NLI,0.7864237114467014,0.6964019266061081,False,True,False,False,hier,7773
Cs,Biochemistry,Hier_NLI,0.7174731533891825,0.6219188542963172,False,True,False,False,hier,7774
Psychology,Psychology,Hier_NLI,0.872382748532605,0.3569895217470659,True,True,False,False,hier,7775
Ece,Biochemistry,Hier_NLI,0.621127798670398,0.8864542632643146,False,True,False,False,hier,7776
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7777
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,hier,7778
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7779
Biochemistry,Biochemistry,Hier_NLI,0.5142623490710088,1.121042373689541,True,True,False,False,hier,7780
Biochemistry,Biochemistry,Human,1.0,0.99893236,True,True,True,True,hier,7781
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7782
Mae,Mae,Hier_NLI,0.8777040722779552,0.8997915860277486,True,True,False,False,hier,7783
Civil,Medical,Hier_NLI,0.6230667488617241,0.19691733552483368,False,True,False,False,hier,7784
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7785
Cs,Psychology,Hier_NLI,0.30954340578494,1.394057748259777,False,True,False,False,hier,7786
Medical,Medical,Human,1.0,1.5672204,True,True,True,True,hier,7787
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7788
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7789
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7790
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7791
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7792
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,hier,7793
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7794
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7795
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,hier,7796
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,hier,7797
Medical,Psychology,Hier_NLI,0.5842014076102205,0.10768746935416501,False,True,False,False,hier,7798
